gene	genename	zscore	effect_size	pvalue	pred_perf_R2	n_snps_used	n_snps_in_model
ENSG00000166819	PLIN1	-0.832771863045955	-709.300688121253	0.40497340626594	0.0203308681119977	11	12
ENSG00000168758	SEMA4C	-0.830774214285163	-102.958804241211	0.406101192099929	0.0229636146066793	6	7
ENSG00000003436	TFPI	0.829388680186339	1.8472802332089	0.406884504812044	0.0203243152450839	26	28
ENSG00000173531	MST1	0.828060245935706	0.662902687341951	0.407636381836321	0.282599803080509	19	19
ENSG00000167815	PRDX2	-0.826703670659407	-3.21606066274277	0.408405040341436	0.0627662360374982	111	117
ENSG00000111679	PTPN6	0.824655584791923	1.33705739485199	0.409567154389503	0.0309556372298119	3	3
ENSG00000184164	CRELD2	0.824154199043418	2.54131878757309	0.409851947415825	0.070796750275917	22	24
ENSG00000111537	IFNG	0.823717766733451	82.8645370748289	0.410099941943868	0.0202569350787987	23	23
ENSG00000134539	KLRD1	0.82099523143442	42.3825009749604	0.41164898442044	0.105360005538063	17	17
ENSG00000136026	CKAP4	0.820116477743233	17.4779281444685	0.412149709559151	0.0934238120469232	46	47
ENSG00000170558	CDH2	0.819288159271298	4.06031377013332	0.412622026573576	0.0298253439785383	10	10
ENSG00000145293	ENOPH1	0.819202552687754	2.79362951035316	0.412670858745743	0.0395478232995558	95	104
ENSG00000130669	PAK4	0.818902316615608	663.085378613789	0.412842148102827	0.0183220310791704	26	26
ENSG00000133112	TPT1	0.817731055353875	7172.94331022186	0.413510773512686	0.0100954675940501	4	4
ENSG00000168995	SIGLEC7	-0.816806788940231	-12.8178165953646	0.414038851906871	0.011319770943306	117	124
ENSG00000249915	PDCD6	0.81611475187664	0.767583546477739	0.41443450747692	0.315442789283931	5	7
ENSG00000174469	CNTNAP2	0.815575463303694	686.450149145613	0.41474298773158	0.0132259617965389	6	6
ENSG00000100122	CRYBB1	0.813825392292945	19.1261804945874	0.415744986301663	0.0370663945529053	5	5
ENSG00000166794	PPIB	-0.812903357788873	-3.95855761761534	0.416273469216957	0.0203130605557112	68	71
ENSG00000169242	EFNA1	-0.812260083836918	-63.1817760788653	0.416642409501821	0.081334883372998	14	14
ENSG00000084652	TXLNA	-0.812239431127252	-3.49810690284725	0.416654257753779	0.0257799268922545	25	26
ENSG00000168703	WFDC12	0.810274250338051	3.68919932295467	0.417782571216888	0.0108403405801462	6	6
ENSG00000067369	TP53BP1	0.807668634921309	7.87025109135714	0.419281364106452	0.0142576170583347	3	3
ENSG00000138182	KIF20B	-0.807124526380756	-35.6131291994035	0.419594742935099	0.0323371725097191	58	60
ENSG00000116977	LGALS8	-0.806074816077201	-16.0785932614582	0.420199711574029	0.114395561880218	26	29
ENSG00000158874	APOA2	-0.805393022337787	-0.794577457352332	0.420592917021944	0.0360840884891203	22	24
ENSG00000231924	PSG1	0.804948294852687	10.7123285978015	0.42084951753491	0.0216325113338417	26	35
ENSG00000142789	CELA3A	0.804500628685595	6.93698045383648	0.421107906407082	0.0647318506894373	52	55
ENSG00000133063	CHIT1	-0.803353525893476	-0.673492705174517	0.421770428553936	0.474827069067837	62	66
ENSG00000132703	APCS	-0.802747899447524	-16.3647192856324	0.422120461327392	0.0427352643953852	49	49
ENSG00000115718	PROC	-0.801828384618101	-3.8906434864176	0.422652236969483	0.016432954045088	18	19
ENSG00000115504	EHBP1	0.800298868247498	3.63269511355988	0.423537658655059	0.0658591992152415	8	8
ENSG00000116675	DNAJC6	0.800283616338364	20.2093158233551	0.423546493294508	0.014026502041338	61	65
ENSG00000142192	APP	-0.799907561602868	-71.1635983123209	0.423764356392664	0.0183529309676188	52	52
ENSG00000166090	IL25	-0.797726361149204	-3.57031968720696	0.425029302728205	0.0115833600945245	146	165
ENSG00000156966	B3GNT7	-0.797602434087396	-4.22701405666995	0.425101238062656	0.0143945217347387	20	20
ENSG00000171115	GIMAP8	-0.797273664464926	-2.54697543145419	0.425292111808763	0.0206720083393585	22	22
ENSG00000129538	RNASE1	0.796450892478491	1.9987726970286	0.425770007745016	0.0699008423856373	6	6
ENSG00000070019	GUCY2C	0.796120734127761	4.98380594983411	0.425961863821162	0.0137074707654729	50	52
ENSG00000091073	DTX2	0.795979773172575	3.38872429147331	0.426043792048067	0.0240364281038934	30	31
ENSG00000100453	GZMB	-0.7943796072898	-58.9703724988219	0.426974472342234	0.0482751525791663	6	6
ENSG00000167281	RBFOX3	-0.79426170959009	-10.9610215358327	0.427043090232361	0.0179776560670586	34	37
ENSG00000114948	ADAM23	-0.794244322301622	-285.977070778054	0.427053210388699	0.0297082906198476	26	27
ENSG00000197461	PDGFA	-0.792241904071062	-6.56735834260969	0.428219639257782	0.0340872056215857	6	15
ENSG00000091513	TF	-0.792117075793426	-45.0385317518943	0.428292414330502	0.0802703459129008	18	18
ENSG00000134917	ADAMTS8	0.791397082044042	1.53133884856622	0.428712312208399	0.141233828280078	32	33
ENSG00000149131	SERPING1	0.791297883968952	2.53385221852513	0.428770182944623	0.0547660067780545	13	13
ENSG00000162722	TRIM58	-0.790515822290617	-11.9208600264692	0.429226585593872	0.0773778503767954	27	29
ENSG00000135045	C9orf40	0.787618737817875	4843.0456389423	0.43091975101324	0.0214431904678964	2	2
ENSG00000134352	IL6ST	-0.786269515707358	-89.4300167051771	0.431709607747581	0.0217110552241037	55	55
ENSG00000123136	DDX39A	0.785494011714012	0.979950319940633	0.432163979952368	0.0400224227614287	194	207
ENSG00000112562	SMOC2	0.78394304248948	14.9336930540476	0.433073532111996	0.144338164189026	32	34
ENSG00000187116	LILRA5	-0.783315419258202	-41.6525046046362	0.433441910740675	0.0206906934559916	4	4
ENSG00000112303	VNN2	-0.783248516317439	-11.660107552289	0.433481189592421	0.277612597936887	12	12
ENSG00000120211	INSL4	-0.781721344588038	-1.34118380135593	0.434378354812856	0.0224702862706554	53	53
ENSG00000177556	ATOX1	-0.779961232918168	-146.537113246288	0.43541369421081	0.0288831821983855	23	25
ENSG00000152595	MEPE	0.779604635543133	41.5425852690631	0.435623626548502	0.0230148302736591	2	2
ENSG00000013810	TACC3	-0.779335813210995	-140.79654516671	0.435781923453769	0.0540940111964741	4	5
ENSG00000176435	CLEC14A	-0.779008665894564	-529.065735166737	0.43597460995737	0.0160400342562895	4	4
ENSG00000066294	CD84	-0.778003863126894	-6.95521493028079	0.43656673579686	0.0249136102883704	12	12
ENSG00000087076	HSD17B14	-0.776629811298265	-69.9738992146272	0.437377208025869	0.0329943994962246	1	1
ENSG00000170807	LMOD2	0.776357237946248	2.33265766362921	0.437538085864198	0.0402217991137507	6	6
ENSG00000143768	LEFTY2	-0.775494000399029	-2.7051959199962	0.438047809282959	0.263939821741834	52	54
ENSG00000089220	PEBP1	-0.775358580162463	-5.57798012019039	0.438127803031485	0.0182013262041159	22	23
ENSG00000072694	FCGR2B	0.77510688212539	28.8509636231185	0.438276505262381	0.0425672975393691	20	20
ENSG00000109205	ODAM	-0.7747552549992	-4.43350600708791	0.438484293792068	0.0284390069772273	16	19
ENSG00000100911	PSME2	-0.773900515116054	-27.0643981918819	0.438989624959171	0.0523217570066265	57	68
ENSG00000118762	PKD2	0.771193939809466	146.644833512279	0.440591985734193	0.0102966981890949	8	8
ENSG00000185015	CA13	-0.768808009514276	-7.70604465881322	0.442007293358022	0.0387655281294463	40	41
ENSG00000243480	AMY2A	-0.768795514755769	-2.98347078619293	0.442014711953937	0.0712460383478698	9	9
ENSG00000148180	GSN	-0.767610133586625	-7.75170388470423	0.44271884019305	0.034352076030665	87	89
ENSG00000140403	DNAJA4	0.766775875532512	1.52114221892686	0.443214782128477	0.0351873341955073	33	35
ENSG00000168899	VAMP5	-0.765705837029774	-3.67680679185642	0.443851353162925	0.0227130565304897	8	9
ENSG00000163975	MELTF	0.765146544435349	6.2703498437813	0.444184286664868	0.0950972839199409	48	49
ENSG00000003400	CASP10	0.764403179398529	34.5130190764344	0.444627014657079	0.0373627646316788	48	48
ENSG00000154589	LY96	-0.763840370735479	-42.7454331919139	0.444962375574121	0.0218147296674546	5	5
ENSG00000132305	IMMT	-0.763818292953494	-6.78994089601293	0.444975534006334	0.0638462576584958	9	9
ENSG00000160712	IL6R	-0.76377104218057	-0.66139138837573	0.445003696371336	0.496947528215663	24	24
ENSG00000100450	GZMH	0.762738441238088	3.03133536429581	0.445619400054275	0.0302110660128504	4	5
ENSG00000204869	IGFL4	-0.760511048050978	-2.54458758134404	0.446949167882856	0.030110025897442	14	16
ENSG00000090534	THPO	0.760111949439765	24.0696569693276	0.447187670525192	0.0180428373549989	3	3
ENSG00000169760	NLGN1	0.759127401801901	4.76478505564456	0.44777634884567	0.0281569867199424	39	44
ENSG00000010310	GIPR	-0.759036188896541	-8.29099954355753	0.447830908924284	0.0150854818325572	17	20
ENSG00000163218	PGLYRP4	0.758963641316463	32.4300503390641	0.447874306814841	0.0292927586132241	6	7
ENSG00000169245	CXCL10	-0.757235502981964	-1928.49346368697	0.448908783660351	0.0160371322855559	8	9
ENSG00000019582	CD74	-0.756678956977854	-106.145991736525	0.449242224798341	0.0180887214282068	42	44
ENSG00000145050	MANF	-0.756529696511539	-3584.55034196901	0.449331674499513	0.0219755371044043	2	2
ENSG00000122033	MTIF3	-0.756195273146554	-7.09102974438451	0.449532126394211	0.0365265701054501	49	50
ENSG00000180667	YOD1	-0.754822470301537	-41.3050090976634	0.450355509496438	0.0286161191019127	38	40
ENSG00000156273	BACH1	-0.754661069245743	-0.599145243676565	0.450452371117663	0.0155517507185785	34	34
ENSG00000100351	GRAP2	-0.754183186323507	-108.25538183787	0.450739232192781	0.0133832621519307	40	45
ENSG00000132561	MATN2	0.75273799593043	201.639607533936	0.451607372660143	0.0215128401655386	1	1
ENSG00000074660	SCARF1	-0.751831510608583	-29.083735580561	0.452152389828337	0.0184346704002275	55	65
ENSG00000149564	ESAM	0.75118500808866	6.34819934082921	0.452541321393783	0.0466197842609134	9	9
ENSG00000117020	AKT3	-0.750057257112003	-16.1387540528086	0.453220220974814	0.0193704376845474	59	60
ENSG00000163513	TGFBR2	-0.748714611936516	-9.97023686664901	0.45402923474139	0.0135957807074573	6	6
ENSG00000166527	CLEC4D	-0.748365290959616	-72.1851078605564	0.454239852268268	0.0427889414612125	9	12
ENSG00000112782	CLIC5	0.746641908429528	10.1744542316371	0.455279744125023	0.0127911187589697	8	9
ENSG00000106927	AMBP	-0.746640953315147	-1522.18707288556	0.455280320813972	0.030683434361378	3	3
ENSG00000140564	FURIN	0.745755610980574	13.9256334372866	0.45581505890828	0.0220933191323507	57	61
ENSG00000172232	AZU1	0.745502037181975	89412.9199915439	0.455968280069206	0.0256188084941065	1	2
ENSG00000175868	CALCB	0.745495257617621	4.46640954151859	0.455972376997007	0.0379257106977581	9	9
ENSG00000101082	SLA2	0.743895641297847	22.6614338729785	0.456939612516796	0.0397532671027361	56	58
ENSG00000136943	CTSV	0.741788083566467	14.6423109986199	0.458215741612434	0.0293667521251136	2	2
ENSG00000104972	LILRB1	-0.740464548871653	-75.2102313975767	0.459018164485395	0.0109732482466782	5	5
ENSG00000095739	BAMBI	0.740046263346138	23.1301812473795	0.459271923203202	0.0173601784654464	30	30
ENSG00000164318	EGFLAM	0.739366087097554	8.20496207634998	0.459684729298366	0.175590325134224	29	31
ENSG00000167653	PSCA	-0.738693703895843	-3.20057268577688	0.460093009808999	0.0206168820042681	130	138
ENSG00000131471	AOC3	0.738608098224023	15.7888301400943	0.460145005331594	0.0233507928973904	7	7
ENSG00000132109	TRIM21	0.737456637296951	46.6867333696478	0.460844703826544	0.0408045060354872	1	1
ENSG00000102931	ARL2BP	-0.736599253369096	-166.626038716641	0.461366089146493	0.0304326016955707	19	19
ENSG00000158516	CPA2	-0.735720667756627	-1.97486059936156	0.461900709162847	0.0350175957415012	11	11
ENSG00000185567	AHNAK2	0.735103925907284	122.826079844513	0.462276203562507	0.0789955479654292	5	8
ENSG00000120594	PLXDC2	0.733973130698527	5.26273479714125	0.462965114215887	0.0137565451434672	7	7
ENSG00000186716	BCR	-0.733388215413349	-20.3829512188273	0.463321684724654	0.0129355180451632	2	2
ENSG00000103855	CD276	0.732739368037936	5.7831658494228	0.463717407893437	0.236820179291642	6	6
ENSG00000175445	LPL	-0.730306485355671	-1.29068952821229	0.465202864909498	0.0498086098021802	83	88
ENSG00000105393	BABAM1	-0.730075553683492	-52.2744424433719	0.465344003322188	0.011100675215689	2	2
ENSG00000179889	PDXDC1	-0.729816634919896	-57.6322872719189	0.465502274892051	0.0254462558958864	6	7
ENSG00000160339	FCN2	0.727888928658669	58.8382212657525	0.46668158099417	0.0272943483970772	2	2
ENSG00000177098	SCN4B	0.727380837501913	1.0658590585278	0.466992689969774	0.091778870899614	10	12
ENSG00000074410	CA12	0.72677609712209	4.58119997707125	0.467363128060059	0.0690745671174809	27	27
ENSG00000213658	LAT	0.726652528789181	1.82349000302614	0.467438840774657	0.0124316990900739	7	9
ENSG00000137504	CREBZF	-0.725516044904123	-211.849446275737	0.468135505235375	0.0339439974012984	7	8
ENSG00000186198	SLC51B	-0.725279350042818	-200.758536362549	0.468280671471685	0.0227433208672983	16	17
ENSG00000166126	AMN	0.723451154315131	2.52113207348007	0.469402753160882	0.0715316319248392	4	4
ENSG00000136159	NUDT15	-0.722383384106942	-1.78063468656374	0.470058799726837	0.0593391549166113	111	116
ENSG00000177943	MAMDC4	0.720286477123238	1.42613859455263	0.471348629063559	0.0245195525788067	12	17
ENSG00000188770	OPTC	0.719438493930753	3.43976624126636	0.471870786136845	0.024145890124856	8	8
ENSG00000153094	BCL2L11	-0.719390880444571	-54.5860264711873	0.47190011423229	0.0269188224474355	1	2
ENSG00000170873	MTSS1	0.719373318093127	71.8222809906782	0.471910932226015	0.0190695719969107	33	34
ENSG00000099256	PRTFDC1	0.718764954106831	22.7507583371551	0.472285754430877	0.0253216338146571	6	6
ENSG00000162576	MXRA8	-0.718436105433251	-9.4656487772641	0.472488431307623	0.0265296787583222	8	9
ENSG00000185873	TMPRSS11B	0.717498480000007	1.63688342771287	0.473066573969028	0.0679577071997976	19	21
ENSG00000006118	TMEM132A	0.715590792400336	2.16014936190309	0.474244060718253	0.0819311529514604	15	15
ENSG00000133789	SWAP70	0.715384807443948	10.719811188747	0.474371297578335	0.0388769915564506	45	46
ENSG00000182718	ANXA2	0.715020336913162	13.639213121663	0.474596476880843	0.141102735892911	13	13
ENSG00000182621	PLCB1	0.714121916985226	4.07046818996334	0.475151794517272	0.0267415474712007	139	146
ENSG00000083720	OXCT1	0.713617142921399	9.95108473828109	0.475463954156159	0.0383908662469252	26	27
ENSG00000101193	GID8	0.713298952265503	1.39348828881423	0.475660785689546	0.0492549159849405	4	4
ENSG00000084093	REST	0.711175670198913	2.35663709897412	0.476975383271156	0.0594130880010277	111	116
ENSG00000065911	MTHFD2	-0.710331869547951	-11.6573894174178	0.477498361294671	0.0307125320132935	10	11
ENSG00000038427	VCAN	0.709291971273315	3.85361833026574	0.478143309697719	0.0240858137336711	17	18
ENSG00000004897	CDC27	-0.70811816296218	-22.0021729886221	0.478871881287801	0.0450196771217039	59	59
ENSG00000181852	RNF41	-0.707865234674062	-6.34430369563957	0.47902895081027	0.0108278945938764	39	40
ENSG00000177283	FZD8	0.707530114878948	4.62220745674892	0.479237104918607	0.0227707811558821	4	4
ENSG00000166394	CYB5R2	-0.702808917721896	-3.47661432490324	0.482174838987996	0.0717425834775186	21	22
ENSG00000026297	RNASET2	0.702691626485957	10.5888874644844	0.482247947127826	0.103643369831155	17	17
ENSG00000073008	PVR	-0.702234026208518	-2.09642100643221	0.482533228988992	0.0300503640667297	125	135
ENSG00000159339	PADI4	0.702050316399195	22.6343237723622	0.482647785038855	0.0869378526110437	29	32
ENSG00000137033	IL33	-0.700838500909796	-9.46488527509392	0.483403807741459	0.016632618332009	75	79
ENSG00000134853	PDGFRA	-0.699142205264751	-58.0943187299379	0.484463164804914	0.0190330728264345	3	3
ENSG00000117592	PRDX6	-0.698965501332242	-14.0957140414993	0.484573590862643	0.0617401190214068	18	19
ENSG00000128917	DLL4	-0.698825609671343	-343.289803752499	0.484661021819771	0.0207918128536925	6	7
ENSG00000073060	SCARB1	0.6982335782689	6.61502116619934	0.485031130436467	0.0223717707935898	122	128
ENSG00000144119	C1QL2	0.69803511969902	34.3237316786052	0.485155231122998	0.0410526318787831	72	73
ENSG00000013583	HEBP1	-0.697969296948752	-21.963478383229	0.485196395392425	0.0280069685847244	2	2
ENSG00000213983	AP1G2	-0.697591297869916	-14.2408198660463	0.485432825286083	0.0556977111192031	63	71
ENSG00000117228	GBP1	0.694986132874974	3.30469220105796	0.487063991985152	0.012454439896602	14	16
ENSG00000152670	DDX4	-0.694914496776438	-7.2880190469812	0.487108887136163	0.0465868029061821	108	114
ENSG00000162399	BSND	0.694671404978285	17.9621346079953	0.487261252167837	0.0104879438498107	64	67
ENSG00000150656	CNDP1	-0.692687924639497	-0.95061450693853	0.488505418723029	0.0904327718805382	267	276
ENSG00000178726	THBD	-0.691553138460813	-14.9614966462194	0.489217999108612	0.0231950441265407	8	9
ENSG00000166250	CLMP	0.691513589049083	12.5996908855151	0.489242843953224	0.109682294700018	23	23
ENSG00000135046	ANXA1	-0.691345740660116	-34.4391095878013	0.489348293465458	0.0412414569823423	23	24
ENSG00000113721	PDGFRB	0.690987980764967	4.32365806557672	0.4895730943173	0.0270680915175934	17	18
ENSG00000109320	NFKB1	-0.690305878294609	-6.06971725216664	0.490001852011053	0.0281162343842014	86	88
ENSG00000126838	PZP	0.689515997796114	1.10631557465384	0.490498609396476	0.175721952417412	39	42
ENSG00000099998	GGT5	-0.687814532849832	-13.8121143363446	0.491569583137733	0.142646920059005	16	16
ENSG00000108515	ENO3	0.686909845792762	57.6788047117368	0.49213954208182	0.0257325219750039	27	27
ENSG00000135823	STX6	-0.686081859975653	-1506.71276788419	0.492661489253656	0.0210592134230632	4	4
ENSG00000042088	TDP1	0.685554826978437	15.2080967336284	0.492993875737886	0.0326703444195119	123	128
ENSG00000165973	NELL1	0.682182238189459	0.734746884813105	0.495123724441948	0.182927387458657	79	80
ENSG00000165682	CLEC1B	-0.682069266550316	-2.72141026822369	0.495195152994295	0.0333315677672158	21	22
ENSG00000112667	DNPH1	0.679876191375382	167.771903034519	0.496582858071953	0.0278071751107057	6	6
ENSG00000215018	COL28A1	-0.677384837743115	-0.951660637331668	0.498161815873905	0.303349383356832	5	6
ENSG00000151726	ACSL1	0.677345302936227	294.613177732153	0.498186893558707	0.0121673098795993	37	38
ENSG00000167613	LAIR1	-0.676975236591098	-0.308061949517223	0.498421666286289	0.0290236307709814	21	23
ENSG00000088812	ATRN	0.676871815074277	1.89390898489187	0.498487288151442	0.0595475243188278	11	11
ENSG00000134545	KLRC1	-0.676603202487637	-84.4262284054877	0.498657746667747	0.0185059178038863	22	24
ENSG00000120820	GLT8D2	-0.674621235376174	-13.1516990379862	0.499916437885889	0.0122083161944634	3	3
ENSG00000128609	NDUFA5	0.672805794925802	5.50513333217857	0.501070850589313	0.0167039675620413	68	69
ENSG00000151882	CCL28	0.671506133669722	38.1668354799917	0.501898153352214	0.0179005704540337	2	3
ENSG00000132507	EIF5A	-0.669626860458714	-331.709328408137	0.503095686780633	0.015387250032034	15	17
ENSG00000130592	LSP1	0.668451619764163	8.79157395206837	0.503845354535739	0.0212721477894033	52	55
ENSG00000160856	FCRL3	-0.667063996717366	-6.17226464495823	0.504731256134182	0.491153992765731	5	5
ENSG00000100097	LGALS1	0.666944389356065	30.3863492836605	0.504807655602673	0.0573548181825555	18	19
ENSG00000175315	CST6	0.666058124438799	6.35582750058459	0.505373949148544	0.0788233287966017	17	17
ENSG00000151702	FLI1	-0.665304101831529	-2.25558905920105	0.505856007569808	0.0146509419029997	8	9
ENSG00000155975	VPS37A	-0.664968036528418	-0.852472454683524	0.50607093730143	0.0313712069792816	6	6
ENSG00000122025	FLT3	0.664026157899922	14.5663023165195	0.506673569376094	0.0205516229941775	1	1
ENSG00000185483	ROR1	0.662992270135415	1.79720760878153	0.507335504723139	0.0970322392779547	36	37
ENSG00000144034	TPRKB	0.662770197393301	49.6480295961327	0.507477743600127	0.0305185937891743	15	18
ENSG00000168615	ADAM9	-0.661912195734665	-7.33629959643667	0.508027495306004	0.0266729774011626	11	11
ENSG00000159128	IFNGR2	0.661685579236012	85.3868425086943	0.508172748577392	0.0363006643307593	16	16
ENSG00000198373	WWP2	0.661668907795428	1.13627917566199	0.508183435249534	0.0129600111222516	50	54
ENSG00000128311	TST	-0.661324324109873	-8.79446903486898	0.508404345549794	0.0386741734652328	3	3
ENSG00000107331	ABCA2	0.661066379430066	9.92889103130388	0.508569745113003	0.0184396716530309	122	141
ENSG00000105609	LILRB5	-0.660686161590421	-63.997962095444	0.508813600231478	0.0168978471432463	2	2
ENSG00000071537	SEL1L	-0.659323882108996	-15.1776237908701	0.509687809648231	0.0746358128391704	53	54
ENSG00000107614	TRDMT1	-0.655126364545838	-16.5107846835367	0.512386398781268	0.0282923011716946	64	66
ENSG00000149428	HYOU1	-0.654718864114685	-26.0972250713521	0.512648777465198	0.0401372883381868	30	32
ENSG00000203618	GP1BB	-0.653290221504684	-5.24547701008149	0.51356919524584	0.0426529203896874	151	158
ENSG00000006327	TNFRSF12A	0.652844808388427	10.5745344525685	0.513856333050384	0.0309209769195552	4	4
ENSG00000158825	CDA	0.651090536325375	23.8230181683158	0.514988045177439	0.0866482308532381	17	17
ENSG00000181222	POLR2A	0.650948875384267	31.4261747405631	0.515079489636383	0.0183355810105736	72	78
ENSG00000048028	USP28	-0.65058760612784	-2.50428367439204	0.515312733034545	0.0320479977458748	19	20
ENSG00000164303	ENPP6	0.646443081358321	6.32945756196856	0.517992447611267	0.0470365897294882	58	61
ENSG00000019102	VSIG2	-0.645752247424493	-2.0796167927706	0.518439818065195	0.0577509212358481	6	6
ENSG00000102575	ACP5	0.645272683917804	9.21845448597779	0.518750491340806	0.0140326261322333	98	103
ENSG00000115020	PIKFYVE	-0.644636517313132	-5.68382107284616	0.519162764404244	0.0555111013106404	113	118
ENSG00000008277	ADAM22	0.64274437302859	1.58067737955236	0.520389983354575	0.18423945878135	29	29
ENSG00000116288	PARK7	-0.641919005326428	-44.0885035030951	0.52092577352849	0.0271569043057471	26	27
ENSG00000137809	ITGA11	0.640344302240846	2.63725910661692	0.521948784718339	0.0450258568929002	9	9
ENSG00000100425	BRD1	-0.639090342086436	-3478.7621276221	0.522764162407688	0.0100591320665075	2	2
ENSG00000169599	NFU1	-0.637904314786731	-0.218542095803128	0.523535968846007	0.0457891596030296	35	35
ENSG00000110195	FOLR1	-0.635536218955609	-12.4735447796423	0.525078752488365	0.0277083998047362	12	12
ENSG00000172458	IL17D	-0.635055056679359	-12.4518117248515	0.525392507653772	0.032683761381934	68	74
ENSG00000198178	CLEC4C	0.63475043340908	7.34658588054699	0.52559119525158	0.276247529787308	9	9
ENSG00000180398	MCFD2	0.633994299767256	29.6778332367999	0.526084542171866	0.0182835734218206	2	2
ENSG00000116685	KIAA2013	0.633873578744385	19.8338059474635	0.526163329708108	0.019209134763019	102	107
ENSG00000137441	FGFBP2	-0.632781643533545	-19.9277445036795	0.526876245642866	0.0715871661547372	21	21
ENSG00000087085	ACHE	0.632532345275119	24.0930790781651	0.527039079632639	0.081522228010413	26	28
ENSG00000258818	RNASE4	0.632028711217127	3.3509493530854	0.527368116313573	0.0719799400400355	11	12
ENSG00000173267	SNCG	-0.631749902066377	-38.1942909758925	0.527550314329959	0.0393007229097111	5	5
ENSG00000173757	STAT5B	0.630663706613013	22.2475368844305	0.528260434395854	0.0196528402033954	13	14
ENSG00000050748	MAPK9	0.628503716874066	3.17195631416543	0.529674012533482	0.0230319814239779	17	18
ENSG00000186474	KLK12	0.628485829675941	9217.26006706378	0.529685726608078	0.0185227993319334	2	2
ENSG00000104626	ERI1	-0.626244234238531	-29.5513093698219	0.531154757520163	0.0244953034697226	2	2
ENSG00000186340	THBS2	-0.625033438800355	-2.95093100362394	0.531949111708514	0.0557884776119534	33	34
ENSG00000114631	PODXL2	0.624783543287115	34.2352161653657	0.532113132995507	0.0235133775508983	21	23
ENSG00000060982	BCAT1	-0.624210722271252	-1.6193648935054	0.532489206121788	0.0528971982145556	13	14
ENSG00000127324	TSPAN8	-0.623745823285814	-1.1199641086936	0.532794524271202	0.079200057603515	11	11
ENSG00000150540	HNMT	-0.623309367374871	-7.28528288820292	0.533081243280864	0.0112790654122101	15	15
ENSG00000198931	APRT	-0.622248676558832	-7.71803265187874	0.53377836320367	0.0451784820143136	7	8
ENSG00000117724	CENPF	-0.621409716883362	-19.5571700544993	0.534330080349031	0.0306978702400704	1	1
ENSG00000166825	ANPEP	0.621091410480331	11.0826447313567	0.534539480488348	0.0390757998927343	40	46
ENSG00000163814	CDCP1	0.620564488422048	25.9442614870525	0.534886210914949	0.0427454122057834	30	30
ENSG00000105695	MAG	-0.62032592150834	-1.35523169036078	0.535043232354129	0.0176557539405965	69	73
ENSG00000156535	CD109	0.620145447831572	3.02551613326305	0.535162033069233	0.0107977762214958	28	28
ENSG00000183765	CHEK2	-0.619562285469228	-5.74875582423884	0.535546003241351	0.015661169704716	35	36
ENSG00000178607	ERN1	0.619399756238695	32.5591965260368	0.535653041694473	0.0200043620509686	2	2
ENSG00000099250	NRP1	0.617909196978501	2.4398882490244	0.536635196147794	0.0606682075534881	33	34
ENSG00000145901	TNIP1	-0.617316444857775	-321.198908145191	0.537026022028428	0.0169951253560706	16	18
ENSG00000137693	YAP1	-0.616512739654363	-1.66560064197458	0.537556166397079	0.0211012023783342	26	26
ENSG00000188783	PRELP	0.616440170668664	2.40425168033025	0.537604047679944	0.0241361110431269	18	21
ENSG00000124256	ZBP1	0.616294061761129	377.442852421157	0.537700457370546	0.0229697509023056	15	15
ENSG00000126218	F10	-0.616142666578789	-27.751207999802	0.537800364358265	0.0328176415733785	73	80
ENSG00000092853	CLSPN	0.616020258148507	0.474999333832608	0.537881149552203	0.0443681763538369	28	29
ENSG00000241837	ATP5PO	-0.616006979309306	-6.62496311364505	0.537889913478297	0.0525460455642765	2	2
ENSG00000104371	DKK4	-0.615842151540279	-9.90275434788164	0.537998704435406	0.0309202343884061	11	11
ENSG00000117151	CTBS	-0.61539066226335	-0.482884973824255	0.538296756589387	0.21602128690058	47	49
ENSG00000081985	IL12RB2	0.615256807005766	6.29336535047788	0.538385137503847	0.0156848597360888	71	72
ENSG00000120217	CD274	-0.614580717953867	-11.119516958343	0.538831651566102	0.15386873975176	30	33
ENSG00000160049	DFFA	-0.613087799615089	-17.0902754376936	0.539818286839687	0.0319877104375074	65	72
ENSG00000132692	BCAN	-0.612986165844247	-26.411478003138	0.53988548711511	0.0381179497672724	43	46
ENSG00000135298	ADGRB3	-0.612031984579651	-21.5028667926089	0.540516596120763	0.274500499531879	18	20
ENSG00000257727	CNPY2	0.611641559993022	1.91702635763866	0.54077493477978	0.0319985807511185	56	57
ENSG00000004468	CD38	-0.611585214738363	-1.95133958399262	0.540812222766559	0.0843840617025906	36	37
ENSG00000143125	PROK1	-0.611557874174867	-11.1110342683629	0.540830316582372	0.060633950403398	14	14
ENSG00000147571	CRH	-0.609335471023091	-7.36807730955359	0.542302100271824	0.0326855828867979	23	24
ENSG00000152422	XRCC4	-0.605723263694949	-28.6586973382343	0.544698533248303	0.0127972779020514	2	2
ENSG00000138085	ATRAID	-0.604390488624763	-2.70944439315626	0.545584057863701	0.130038548827349	27	27
ENSG00000108984	MAP2K6	0.603722312076451	70.1276423834308	0.546028277448544	0.0126706175439098	40	40
ENSG00000079462	PAFAH1B3	0.603481557230849	3.61746173718984	0.546188380899641	0.0140604455915764	49	54
ENSG00000101266	CSNK2A1	0.603151261503075	6.20294057757809	0.546408067436419	0.0218459715068046	161	171
