gene genename zscore effect_size pvalue pred_perf_R2 n_snps_used n_snps_in_model Trait
ENSG00000130811 EIF3G -5.48381402394334 -0.0118672631503162 4.16252368129477e-08 0.0141732910875747 84 84 SmkCes
ENSG00000206418 RAB12 -5.44649095256269 -0.0226851010167412 5.13732150153601e-08 0.0231343520066283 194 194 SmkCes
ENSG00000156026 MCU 5.4 0.302151909110468 6.66408970229071e-08 0.0380849701536971 1 1 SmkCes
ENSG00000240857 RDH14 -5.39075964103294 -0.0267760450669293 7.01604649933074e-08 0.0292959390315936 84 86 SmkCes
ENSG00000164051 CCDC51 -5.36880114815747 -0.0331362367587584 7.92617529388195e-08 0.030785234567729 11 12 SmkCes
ENSG00000004455 AK2 5.31697523943898 0.0274695056388417 1.05506418934809e-07 0.0347119315450171 32 32 SmkCes
ENSG00000197386 HTT -5.31029560007115 -0.0151726126067464 1.09447571450261e-07 0.0389477339911475 94 94 SmkCes
ENSG00000067704 IARS2 -5.30356137488778 -0.0228605835188457 1.13564997850091e-07 0.0384532380897206 45 45 SmkCes
ENSG00000172260 NEGR1 -5.29162198527296 -0.043126820377718 1.21236282790704e-07 0.0330953378606053 31 31 SmkCes
ENSG00000158882 TOMM40L -5.24524701390666 -0.0148943468131051 1.56073082679953e-07 0.0179621201771768 44 44 SmkCes
ENSG00000138032 PPM1B 5.23118474117775 0.0144173950067939 1.68427080948774e-07 0.0161344029555963 80 80 SmkCes
ENSG00000159200 RCAN1 5.22869997181637 0.0198589615090668 1.70706127899933e-07 0.0115535996948629 116 116 SmkCes
ENSG00000172995 ARPP21 -5.21334123708839 -0.0295505102042472 1.85469268165761e-07 0.0276870254024717 56 56 SmkCes
ENSG00000124562 SNRPC -5.19653035494849 -0.025335462668525 2.03042459512304e-07 0.0308811927451596 26 26 SmkCes
ENSG00000171951 SCG2 -5.18325127338109 -0.0335967414909305 2.18050954847726e-07 0.0517447323973235 74 74 SmkCes
ENSG00000162813 BPNT1 -5.17192196181545 -0.0215993636641436 2.31698353614362e-07 0.017874388103949 46 46 SmkCes
ENSG00000168502 MTCL1 -5.1651066482328 -0.0150183822976819 2.40301869958159e-07 0.0125668370443705 169 169 SmkCes
ENSG00000105401 CDC37 -5.15883579551444 -0.00811464000824246 2.48490119370004e-07 0.0145715099952392 84 84 SmkCes
ENSG00000124614 RPS10 -5.13609767463092 -0.0139936351772212 2.80501911698039e-07 0.0183128205754105 82 83 SmkCes
ENSG00000187118 CMC1 5.11917476242694 0.0161515801429309 3.06875494349157e-07 0.0180532228360956 74 74 SmkCes
ENSG00000105245 NUMBL -5.10583906089194 -0.0196047702226055 3.29329898463016e-07 0.021611077637876 57 57 SmkCes
ENSG00000205758 CRYZL1 -5.07522657198752 -0.0140581949368725 3.87034541970976e-07 0.0243960105344926 86 86 SmkCes
ENSG00000197102 DYNC1H1 -5.03571033863843 -0.033072442388139 4.7608002606836e-07 0.0227350171524705 45 45 SmkCes
ENSG00000014824 SLC30A9 5.01032682627635 0.0284709811496535 5.43376754258418e-07 0.0180612118824863 49 49 SmkCes
ENSG00000138107 ACTR1A 4.99317702118998 0.450638933928616 5.93940719273434e-07 0.0292551107682039 31 31 SmkCes
ENSG00000119812 FAM98A -4.98600419787852 -0.0160550850579665 6.16408055931217e-07 0.0120880851701438 125 125 SmkCes
ENSG00000277443 MARCKS 4.98019049903459 0.0112334085867237 6.35217144440148e-07 0.0246295110049043 66 69 SmkCes
ENSG00000189091 SF3B3 4.96305845677913 0.0395187661690899 6.93916854199728e-07 0.0328057743941997 31 31 SmkCes
ENSG00000129128 SPCS3 4.93381193897644 0.0146059793369041 8.06400874298063e-07 0.0193713122814966 90 91 SmkCes
ENSG00000150995 ITPR1 -4.92393437290244 -0.0197400623044469 8.482129310039e-07 0.0337090399935034 193 193 SmkCes
ENSG00000198242 RPL23A -4.92185759045787 -0.0183801276218958 8.57265881615277e-07 0.0110190746724051 45 45 SmkCes
ENSG00000140937 CDH11 -4.90095283274884 -0.0278025136165455 9.53729543784476e-07 0.0141802648164455 59 59 SmkCes
ENSG00000167037 SGSM1 -4.87667750329444 -0.0193262988293197 1.07887605405033e-06 0.0202874786351293 115 116 SmkCes
ENSG00000176619 LMNB2 4.86522234353201 0.0127758307890563 1.14328207612147e-06 0.0195814219910173 68 68 SmkCes
ENSG00000170242 USP47 -4.86325879803344 -0.0130967957901879 1.15468712857947e-06 0.0338660920163576 176 176 SmkCes
ENSG00000103740 ACSBG1 -4.85796625465107 -0.230188056730504 1.18597615572646e-06 0.0186574061349859 15 15 SmkCes
ENSG00000086475 SEPHS1 4.85446341243247 0.0134891423965526 1.20713153473062e-06 0.0150109094423801 166 166 SmkCes
ENSG00000165410 CFL2 4.8475286933427 0.018167570715632 1.2500895627543e-06 0.0124639265917327 59 60 SmkCes
ENSG00000176407 KCMF1 4.83932177586712 0.237677488418521 1.30282963906048e-06 0.0231252311556623 28 28 SmkCes
ENSG00000007392 LUC7L -4.77221807245965 -0.03586788691556 1.82208061505484e-06 0.0328462619693563 38 38 SmkCes
ENSG00000084710 EFR3B -4.75263743285432 -0.0264837307797133 2.00780202952444e-06 0.0434318677325732 60 61 SmkCes
ENSG00000197249 SERPINA1 4.7271784582851 0.00707149981349277 2.27661168072935e-06 0.029395400602123 143 144 SmkCes
ENSG00000156113 KCNMA1 -4.72149783501396 -0.0131845843867076 2.34114123776052e-06 0.0222578374289494 99 100 SmkCes
ENSG00000111731 C2CD5 -4.71700769899251 -0.0218189353076393 2.39338637020303e-06 0.0317654337267192 96 96 SmkCes
ENSG00000132639 SNAP25 4.71595985515028 0.0169295019475351 2.40573870557981e-06 0.0159889714442134 136 136 SmkCes
ENSG00000054148 PHPT1 4.7136792842276 0.0368941777430625 2.43283475209743e-06 0.0132044853649676 27 28 SmkCes
ENSG00000241973 PI4KA -4.6886245206125 -0.0167388610788555 2.75047530506889e-06 0.0112189350337274 71 71 SmkCes
ENSG00000110436 SLC1A2 4.68255909220155 0.0117190150174176 2.83315476590218e-06 0.0227436010952728 117 117 SmkCes
ENSG00000171992 SYNPO -4.64783678716062 -0.0155341092813798 3.35434149056901e-06 0.0358628241108726 114 115 SmkCes
ENSG00000132485 ZRANB2 -4.64384308486204 -0.0151906977057367 3.41987340202188e-06 0.0314792783123043 30 30 SmkCes
ENSG00000181467 RAP2B -4.59954813176753 -0.01492594995034 4.23408359395694e-06 0.0167455120721468 71 72 SmkCes
ENSG00000143669 LYST 4.59021427278619 0.0224559116601994 4.42791216648253e-06 0.0248407320416296 64 64 SmkCes
ENSG00000100711 ZFYVE21 -4.58219378912113 -0.237109984584087 4.60123187617789e-06 0.0201825395592887 22 22 SmkCes
ENSG00000140374 ETFA 4.54898557197403 0.290612862096094 5.39051383530165e-06 0.0453850874370639 12 12 SmkCes
ENSG00000172046 USP19 4.54578377012848 1.476281788725 5.4731202772107e-06 0.0194597666322555 2 2 SmkCes
ENSG00000170027 YWHAG 4.53361388975383 0.0216066423478536 5.79829789626451e-06 0.0238645486635292 34 35 SmkCes
ENSG00000041357 PSMA4 -4.51665962647913 -0.0659344539322532 6.2822763786663e-06 0.0116080764813475 50 50 SmkCes
ENSG00000138279 ANXA7 -4.5033477508177 -0.222433879417528 6.68912936485633e-06 0.0279742757766648 5 5 SmkCes
ENSG00000076641 PAG1 -4.4770103331804 -0.0333863361307841 7.56955871161757e-06 0.0167502596020385 55 55 SmkCes
ENSG00000115268 RPS15 -4.4736965425794 -0.0276021067673033 7.68788269045473e-06 0.0414679884127612 51 51 SmkCes
ENSG00000143106 PSMA5 -4.46664860240595 -0.012302759371848 7.94544778437434e-06 0.0586194159514514 69 69 SmkCes
ENSG00000135250 SRPK2 4.45496616984284 0.0212344110973462 8.39064244573251e-06 0.0335678703582013 120 120 SmkCes
ENSG00000087111 PIGS -4.45276936103456 -0.0252245069946636 8.47697957340188e-06 0.0248575944266701 42 42 SmkCes
ENSG00000170989 S1PR1 4.44142847160717 0.0139737140984742 8.9363652766572e-06 0.0128471993135774 92 92 SmkCes
ENSG00000164985 PSIP1 4.43995560226859 0.0124186039530229 8.99774382756569e-06 0.0174476710209404 77 77 SmkCes
ENSG00000178537 SLC25A20 4.43411962787173 0.0919559992621351 9.24492846299252e-06 0.0209386927826679 3 4 SmkCes
ENSG00000104853 CLPTM1 4.43348531973706 0.320859293380406 9.27218237056771e-06 0.0264936588820713 16 26 SmkCes
ENSG00000198700 IPO9 4.42794931902703 0.0216176883492485 9.51332470555677e-06 0.0145136018561804 129 129 SmkCes
ENSG00000135905 DOCK10 -4.42779591515258 -0.012624100822291 9.52009138277532e-06 0.0396943073177155 54 54 SmkCes
ENSG00000144283 PKP4 4.38357204927929 0.0223801880079008 1.16749012115669e-05 0.013350483081992 91 91 SmkCes
ENSG00000131236 CAP1 -4.38008052716326 -0.013268303683633 1.18635459240846e-05 0.0147811819818647 77 77 SmkCes
ENSG00000163191 S100A11 4.37273932618137 0.0122017581994802 1.22697194597787e-05 0.0313302229573285 35 35 SmkCes
ENSG00000164050 PLXNB1 -4.36017054623218 -0.0298831514751605 1.29961113903843e-05 0.0329382843347272 11 12 SmkCes
ENSG00000213719 CLIC1 9.40721953828753 0.0218682102795733 0 0.0243754208798898 240 241 SmkInit
ENSG00000213760 ATP6V1G2 9.19707467035857 0.0194575909949209 0 0.0289085676410552 242 242 SmkInit
ENSG00000149294 NCAM1 -8.12420409185281 -0.67690799040085 4.44089209850063e-16 0.0112496102021752 4 4 SmkInit
ENSG00000198563 DDX39B 7.82331268480759 0.0151276633102507 5.10702591327572e-15 0.0270301173716963 241 241 SmkInit
ENSG00000204580 DDR1 7.31991959934089 0.0157687734218447 2.4802382370126e-13 0.0384734111309753 202 202 SmkInit
ENSG00000105402 NAPA 6.87832425837923 0.022535957553645 6.0560445547253e-12 0.0257072523042382 77 77 SmkInit
ENSG00000135506 OS9 -6.8550248784554 -0.0351421256018439 7.13007430874768e-12 0.0327939194996394 35 35 SmkInit
ENSG00000004455 AK2 -6.27201085788846 -0.0404535221135256 3.56414675550809e-10 0.0347119315450171 32 32 SmkInit
ENSG00000129159 KCNC1 6.25804997475072 0.0142435557664017 3.8982084227257e-10 0.0141747285907609 72 72 SmkInit
ENSG00000112763 BTN2A1 6.1404975191152 0.0584513826225776 8.2263418299533e-10 0.449263805015795 21 21 SmkInit
ENSG00000088832 FKBP1A 6.09897541073478 0.014983588999947 1.06750497330665e-09 0.0272083097353179 170 170 SmkInit
ENSG00000090989 EXOC1 5.86133101378164 0.0140736276206991 4.59171611844056e-09 0.015053524416989 94 94 SmkInit
ENSG00000135439 AGAP2 -5.85888566853249 -0.030774319972089 4.65983363007183e-09 0.0170358311297093 36 36 SmkInit
ENSG00000176956 LY6H 5.83222748900918 0.20373905384622 5.4692281814539e-09 0.133394236674966 4 4 SmkInit
ENSG00000134030 CTIF 5.83080372770613 0.0125143918699192 5.51610357391041e-09 0.0706974264802558 149 149 SmkInit
ENSG00000084234 APLP2 -5.77363607915495 -0.0193412058765103 7.75788988605086e-09 0.0159443641014044 124 124 SmkInit
ENSG00000110871 COQ5 5.73731003341795 0.283066062211317 9.61920765263358e-09 0.121339322938581 12 12 SmkInit
ENSG00000131899 LLGL1 -5.71296533995136 -0.0456151596996572 1.11024298643514e-08 0.010389332241061 14 14 SmkInit
ENSG00000143549 TPM3 -5.65158783783247 -0.0102752621277972 1.58972413011327e-08 0.0151911807589619 37 37 SmkInit
ENSG00000177731 FLII -5.60525343032667 -0.0463516377487789 2.07950463515516e-08 0.0204004854922197 15 15 SmkInit
ENSG00000115419 GLS -5.5334049832568 -0.185620048940386 3.14073154150663e-08 0.038026395736948 20 20 SmkInit
ENSG00000084674 APOB -5.37221243670254 -0.0105796759408181 7.77764017634297e-08 0.032832446997093 78 78 SmkInit
ENSG00000143569 UBAP2L -5.35502588377391 -0.0144592283878941 8.55441704139537e-08 0.0239080456641169 49 49 SmkInit
ENSG00000172500 FIBP 5.24666562023505 0.29794773480782 1.54876622193711e-07 0.0329316122245043 30 30 SmkInit
ENSG00000124209 RAB22A -5.24011056963374 -0.0149398319177938 1.60480412070285e-07 0.0170787046698329 112 112 SmkInit
ENSG00000204842 ATXN2 5.23178701573561 0.0446581978579796 1.6787911638616e-07 0.0272922542474553 8 8 SmkInit
ENSG00000114948 ADAM23 5.21675693718199 0.0255627466987527 1.82082940947126e-07 0.0263469899195997 82 82 SmkInit
ENSG00000143669 LYST -5.09478117167205 -0.0287755564864462 3.49144302136395e-07 0.0248407320416296 64 64 SmkInit
ENSG00000100505 TRIM9 -5.08750568210255 -0.0194138390933319 3.62803519671218e-07 0.0186944036989894 139 139 SmkInit
ENSG00000071894 CPSF1 5.04295937728574 0.346729145426938 4.58386592905313e-07 0.0201927083463374 12 12 SmkInit
ENSG00000088387 DOCK9 -5.03602853092632 -0.0135100077312472 4.75289748225194e-07 0.022806731765028 133 134 SmkInit
ENSG00000136450 SRSF1 -4.99558053615184 -0.00951483396213889 5.86590372497753e-07 0.02075209385008 109 109 SmkInit
ENSG00000197386 HTT 4.98913447424782 0.0129272501708908 6.06504178879419e-07 0.0389477339911475 94 94 SmkInit
ENSG00000077942 FBLN1 4.95910679283145 0.0102786849325386 7.08180312392059e-07 0.0344312165214044 104 104 SmkInit
ENSG00000122971 ACADS -4.87517116256853 -0.0420063649418635 1.08714151614286e-06 0.4487461892178 25 25 SmkInit
ENSG00000078747 ITCH -4.792893637265 -0.567650831232018 1.64392791224266e-06 0.0245727917181839 6 6 SmkInit
ENSG00000171603 CLSTN1 -4.74280268720283 -0.0167276023782975 2.10781548393157e-06 0.0199450931648276 100 100 SmkInit
ENSG00000111801 BTN3A3 -4.72102938511829 -0.142628860812944 2.34654031583403e-06 0.0873109188371649 13 13 SmkInit
ENSG00000141741 MIEN1 4.7150192912247 0.674483558942912 2.41687849533712e-06 0.0118995614165312 12 12 SmkInit
ENSG00000178035 IMPDH2 4.67650349043566 0.154363856165887 2.91807635410812e-06 0.0176815596589713 5 5 SmkInit
ENSG00000111275 ALDH2 4.66853954606514 0.237694714627707 3.03348392871605e-06 0.0767163509975452 5 5 SmkInit
ENSG00000082397 EPB41L3 -4.66079875262738 -0.0176120590684212 3.14984593674517e-06 0.0149199070530996 160 160 SmkInit
ENSG00000138175 ARL3 4.65739659931012 0.256582155442217 3.20233171136053e-06 0.0549516462520581 23 23 SmkInit
ENSG00000040933 INPP4A -4.63750075925464 -0.00481189364618147 3.52647315526866e-06 0.0123950356733595 55 55 SmkInit
ENSG00000168066 SF1 -4.61426395120409 -0.156810073587574 3.9449082858134e-06 0.0296454685289805 24 24 SmkInit
ENSG00000185950 IRS2 -4.59620422803528 -0.226533077444208 4.30256996830636e-06 0.0371002942487095 50 50 SmkInit
ENSG00000130558 OLFM1 -4.57556456040525 -0.00485046704830206 4.74937472172421e-06 0.0222452268725221 149 150 SmkInit
ENSG00000112514 CUTA -4.55337561160102 -0.00925110097598097 5.27918916382042e-06 0.019418349423495 183 183 SmkInit
ENSG00000143575 HAX1 -4.53855557599265 -0.00984625198438207 5.66408686930586e-06 0.0336710207006739 48 48 SmkInit
ENSG00000133703 KRAS 4.52674223033715 0.0129346400597426 5.98999309620041e-06 0.0281719683619884 109 109 SmkInit
ENSG00000167720 SRR -4.45075171694977 -0.0941333153513953 8.55702281321591e-06 0.253784698596843 6 6 SmkInit
ENSG00000178057 NDUFAF3 -4.43953322049096 -0.341839229040278 9.01541983910903e-06 0.0239132893685567 2 2 SmkInit
ENSG00000125450 NUP85 4.42389009375972 0.288662049717368 9.69393497074478e-06 0.028463558651157 7 7 SmkInit
ENSG00000214595 EML6 -4.39669337984259 -0.0128144977304347 1.09912438521764e-05 0.0152476415120818 130 131 SmkInit
ENSG00000213281 NRAS -4.38508507438272 -0.0157623059250889 1.15940457205976e-05 0.0562749073858503 54 54 SmkInit
